0	10
0.487	6.11719	612.337	-617.569	5.23231
0.488	6.11102	611.719	-616.952	5.23268
0.489	6.10486	611.102	-616.336	5.23305
0.49	6.0987	610.486	-615.72	5.23342
0.491	6.09255	609.87	-615.104	5.23379
0.492	6.08641	609.255	-614.489	5.23416
0.493	6.08027	608.641	-613.875	5.23452
0.494	6.07414	608.027	-613.262	5.23489
0.495	6.06801	607.414	-612.649	5.23526
0.496	6.06189	606.801	-612.037	5.23563
0.497	6.05578	606.189	-611.425	5.23599
0.498	6.04967	605.578	-610.814	5.23636
0.499	6.04357	604.967	-610.203	5.23672
0.5	6.03747	604.357	-609.594	5.23709
0.501	6.03138	603.747	-608.984	5.23746
0.502	6.0253	603.138	-608.376	5.23782
0.503	6.01922	602.53	-607.768	5.23818
0.504	6.01315	601.922	-607.16	5.23855
0.505	6.00708	601.315	-606.554	5.23891
0.506	6.00102	600.708	-605.947	5.23928
0.507	5.99497	600.102	-605.342	5.23964
0.508	5.98892	599.497	-604.737	5.24
0.509	5.98288	598.892	-604.132	5.24036
0.51	5.97684	598.288	-603.529	5.24073
0.511	5.97082	597.684	-602.926	5.24109
0.512	5.96479	597.082	-602.323	5.24145
0.513	5.95877	596.479	-601.721	5.24181
0.514	5.95276	595.877	-601.12	5.24217
0.515	5.94676	595.276	-600.519	5.24253
0.516	5.94076	594.676	-599.919	5.24289
0.517	5.93477	594.076	-599.319	5.24325
0.518	5.92878	593.477	-598.72	5.24361
0.519	5.9228	592.878	-598.122	5.24397
0.52	5.91682	592.28	-597.524	5.24432
0.521	5.91085	591.682	-596.927	5.24468
0.522	5.90489	591.085	-596.33	5.24504
0.523	5.89893	590.489	-595.734	5.2454
0.524	5.89298	589.893	-595.139	5.24575
0.525	5.88704	589.298	-594.544	5.24611
0.526	5.8811	588.704	-593.95	5.24647
0.527	5.87516	588.11	-593.356	5.24682
0.528	5.86923	587.516	-592.763	5.24718
0.529	5.86331	586.923	-592.171	5.24753
0.53	5.8574	586.331	-591.579	5.24789
0.531	5.85149	585.74	-590.988	5.24824
0.532	5.84558	585.149	-590.397	5.2486
0.533	5.83969	584.558	-589.807	5.24895
0.534	5.83379	583.969	-589.218	5.2493
0.535	5.82791	583.379	-588.629	5.24966
0.536	5.82203	582.791	-588.041	5.25001
0.537	5.81615	582.203	-587.453	5.25036
0.538	5.81028	581.615	-586.866	5.25071
0.539	5.80442	581.028	-586.279	5.25106
0.54	5.79856	580.442	-585.693	5.25142
0.541	5.79271	579.856	-585.108	5.25177
0.542	5.78687	579.271	-584.523	5.25212
0.543	5.78103	578.687	-583.939	5.25247
0.544	5.77519	578.103	-583.356	5.25282
0.545	5.76937	577.519	-582.773	5.25317
0.546	5.76354	576.937	-582.19	5.25352
0.547	5.75773	576.354	-581.608	5.25386
0.548	5.75192	575.773	-581.027	5.25421
0.549	5.74611	575.192	-580.446	5.25456
0.55	5.74032	574.611	-579.866	5.25491
0.551	5.73452	574.032	-579.287	5.25526
0.552	5.72874	573.452	-578.708	5.2556
0.553	5.72295	572.874	-578.129	5.25595
0.554	5.71718	572.295	-577.552	5.2563
0.555	5.71141	571.718	-576.974	5.25664
0.556	5.70564	571.141	-576.398	5.25699
0.557	5.69989	570.564	-575.822	5.25733
0.558	5.69413	569.989	-575.246	5.25768
0.559	5.68839	569.413	-574.671	5.25802
0.56	5.68265	568.839	-574.097	5.25837
0.561	5.67691	568.265	-573.523	5.25871
0.562	5.67118	567.691	-572.95	5.25905
0.563	5.66546	567.118	-572.378	5.2594
0.564	5.65974	566.546	-571.806	5.25974
0.565	5.65403	565.974	-571.234	5.26008
0.566	5.64832	565.403	-570.663	5.26042
0.567	5.64262	564.832	-570.093	5.26077
0.568	5.63692	564.262	-569.523	5.26111
0.569	5.63124	563.692	-568.954	5.26145
0.57	5.62555	563.124	-568.385	5.26179
0.571	5.61987	562.555	-567.817	5.26213
0.572	5.6142	561.987	-567.25	5.26247
0.573	5.60853	561.42	-566.683	5.26281
0.574	5.60287	560.853	-566.117	5.26315
0.575	5.59722	560.287	-565.551	5.26349
0.576	5.59157	559.722	-564.986	5.26383
0.577	5.58592	559.157	-564.421	5.26417
0.578	5.58028	558.592	-563.857	5.2645
0.579	5.57465	558.028	-563.293	5.26484
0.58	5.56902	557.465	-562.73	5.26518
0.581	5.5634	556.902	-562.168	5.26552
0.582	5.55779	556.34	-561.606	5.26585
0.583	5.55218	555.779	-561.045	5.26619
0.584	5.54657	555.218	-560.484	5.26652
0.585	5.54097	554.657	-559.924	5.26686
0.586	5.53538	554.097	-559.364	5.2672
0.587	5.52979	553.538	-558.805	5.26753
0.588	5.52421	552.979	-558.247	5.26787
0.589	5.51863	552.421	-557.689	5.2682
0.59	5.51306	551.863	-557.132	5.26853
0.591	5.50749	551.306	-556.575	5.26887
0.592	5.50193	550.749	-556.019	5.2692
0.593	5.49638	550.193	-555.463	5.26953
0.594	5.49083	549.638	-554.908	5.26987
0.595	5.48529	549.083	-554.353	5.2702
0.596	5.47975	548.529	-553.799	5.27053
0.597	5.47422	547.975	-553.246	5.27086
0.598	5.46869	547.422	-552.693	5.27119
0.599	5.46317	546.869	-552.14	5.27153
0.6	5.45765	546.317	-551.589	5.27186
0.601	5.45214	545.765	-551.037	5.27219
0.602	5.44664	545.214	-550.487	5.27252
0.603	5.44114	544.664	-549.936	5.27285
0.604	5.43564	544.114	-549.387	5.27318
0.605	5.43015	543.564	-548.838	5.2735
0.606	5.42467	543.015	-548.289	5.27383
0.607	5.41919	542.467	-547.741	5.27416
0.608	5.41372	541.919	-547.194	5.27449
